מזהה כונן,קטגוריה,final score,זמינות,מיקום כונן
9523 קרן ,רכב נעול,19.09314534585168,לא זמין,
9547 רפאל ,רכב נעול,8.08860524912983,לא זמין,
9552 דוד ,רכב נעול,8.08860524912983,זמין,"30.6197166745216,35.54120086723721"
9555 מרדכי ,רכב נעול,7.121977260612124,זמין,"29.889557467077047,35.49237054676556"
9555 שגיא ,רכב נעול,30.051951408970343,זמין,"31.506437337428956,35.303498526550825"
9558 אשר ,רכב נעול,11.632907873694744,זמין,"31.423896481206473,34.95024095622096"
9565 ישראל ,רכב נעול,1.9666279885177032,לא זמין,
9566 אופיר ,רכב נעול,10.66627988517704,זמין,"30.500908705050474,34.28108233858452"
9569 ראובן ,רכב נעול,43.33782259237571,זמין,"30.367311009753926,34.89801826270576"
9570 אבידן ,רכב נעול,26.284954241363344,זמין,"30.08349598145141,35.60157563995828"
9573 רבקי ,רכב נעול,31.860387962085703,לא זמין,
9575 נטע-לי ,רכב נעול,27.77487032489081,לא זמין,
9585 יובל ,רכב נעול,25.174722406688637,לא זמין,
9594 יוסף ,רכב נעול,30.051951408970343,לא זמין,
9595 משה ,רכב נעול,19.603835050501043,לא זמין,
9595 עודד ,רכב נעול,22.953358104742296,לא זמין,
9603 אלחנן ,רכב נעול,20.1145247551504,זמין,"31.61725960165975,34.33427458945295"
9613 אלעד ,רכב נעול,40.05687126246211,לא זמין,
9615 יגאל ,רכב נעול,32.90297405970662,זמין,"30.753892915663222,34.25692836677373"
9623 אוהד ,רכב נעול,6.799767931106223,זמין,"30.295098416022594,35.481892466947734"
9626 מרדכי ,רכב נעול,19.04372245233048,לא זמין,
9629 אופיר ,רכב נעול,8.41081457863573,זמין,"30.98179152190863,34.76188650844025"
9644 אופיר ,רכב נעול,79.10963647613131,זמין,"29.93547636040046,34.434853442846304"
9645 גילעד ,רכב נעול,15.821629157271463,זמין,"30.6992118602465,35.20542998318613"
9650 רז ,רכב נעול,23.3186293574392,זמין,"31.71683607573075,35.451765063491756"
9656 יהודה ,רכב נעול,8.41081457863573,לא זמין,
9660 שלמה ,רכב נעול,8.87935125286447,זמין,"32.501435898799436,34.45434721540322"
9664 אביחי ,רכב נעול,47.36228961360938,לא זמין,
9664 אלעזר ,רכב נעול,45.02213618824016,זמין,"30.48686902255479,34.260758706078484"
9667 נחמן ,רכב נעול,25.4879090424485,לא זמין,
9668 ירון ,רכב נעול,18.78886293396599,לא זמין,
9671 תימור ,רכב נעול,11.310698544188842,זמין,"30.792132205813058,34.29774149109663"
9674 ישראל ,רכב נעול,8.08860524912983,לא זמין,
9678 משה ,רכב נעול,11.310698544188842,לא זמין,
9697 חגי ,רכב נעול,19.68814111134228,זמין,"32.493651540438165,34.7450223182444"
9698 יהונתן ,רכב נעול,11.310698544188842,לא זמין,
9703 חנן ,רכב נעול,15.007627708656798,לא זמין,
9705 מרדכי ,רכב נעול,11.310698544188842,לא זמין,
9714 יוסי ,רכב נעול,8.41081457863573,זמין,"32.892014303634376,34.825548215405185"
9747 איציק ,רכב נעול,38.87738078662764,זמין,"31.75329236705037,34.94672254322658"
9752 שמחה ,רכב נעול,38.78473894887247,לא זמין,
9756 רזיאל ,רכב נעול,11.632907873694744,זמין,"32.3178137118991,35.472913108340705"
9766 נדב ,רכב נעול,32.41116998365881,לא זמין,
9770 אביחי ,רכב נעול,19.09314534585168,זמין,"30.085862392069238,34.46720815836811"
9770 מנחם ,רכב נעול,62.135466545280025,לא זמין,
9772 אברהם ,רכב נעול,30.800098303584917,זמין,"30.792917322084893,35.28440162509252"
9776 ליאת ,רכב נעול,29.61655037798439,זמין,"31.181308001765213,34.47661238982215"
9778 אריאל ,רכב נעול,6.15534927209442,לא זמין,
9781 אור ,רכב נעול,19.68814111134228,לא זמין,
9784 צביקי ,רכב נעול,23.3186293574392,זמין,"32.02796676356942,34.86469440507885"
9792 משה ,רכב נעול,23.3186293574392,לא זמין,
9797 רונן ,רכב נעול,13.986248299358072,לא זמין,
9801 יונתן ,רכב נעול,73.62954354431227,לא זמין,
9803 אבי ,רכב נעול,23.3186293574392,זמין,"31.572385670322305,35.04437307649771"
9810 מרדכי ,רכב נעול,33.7810455487607,לא זמין,
9818 אבישי ,רכב נעול,11.310698544188842,לא זמין,
9818 נאסר ,רכב נעול,11.632907873694744,זמין,"30.129205888252795,34.487322721398854"
9833 יהונתן ,רכב נעול,7.766395919623927,זמין,"31.596662487584457,34.8207757277268"
9845 אריאל ,רכב נעול,22.26581574738949,זמין,"30.769076004725665,35.79284162040844"
9852 קובי ,רכב נעול,49.59540086613609,לא זמין,
9864 יהודה ,רכב נעול,11.310698544188842,זמין,"30.31702353813153,35.235130867426555"
9864 מוחמד ,רכב נעול,11.310698544188842,זמין,"29.932775573562363,35.83131513490079"
9865 יהונתן ,רכב נעול,19.577894884366337,זמין,"31.886639290919206,34.78309972487435"
9873 עמיחי ,רכב נעול,60.52217107744714,זמין,"31.580938038035022,34.61078075649913"
9875 גלית ,רכב נעול,9.390040957513834,לא זמין,
9875 משה ,רכב נעול,43.09556146437162,לא זמין,
9877 ראי ,רכב נעול,8.08860524912983,זמין,"32.306524858052626,35.61896138708847"
9878 דור ,רכב נעול,45.02213618824016,זמין,"32.81588240302847,35.770919520109494"
9878 נהוראי ,רכב נעול,22.57048246282463,זמין,"31.651455609803776,34.4599971673528"
9882 עמיאל ,רכב נעול,19.603835050501043,לא זמין,
9888 מיכאל ,רכב נעול,20.1145247551504,לא זמין,
9889 בנצי ,רכב נעול,9.377442567153434,לא זמין,
9904 אייל ,רכב נעול,8.41081457863573,זמין,"30.492024127235364,34.93959431740762"
9914 יואב ,רכב נעול,22.57048246282463,לא זמין,
9917 יהודה ,רכב נעול,43.22914119701373,לא זמין,
9920 אלירן ,רכב נעול,8.08860524912983,לא זמין,
9921 בר ,רכב נעול,9.699651896659336,לא זמין,
9922 אברהם ,רכב נעול,14.496938004007438,לא זמין,
9930 דוד ,רכב נעול,15.007627708656798,זמין,"30.39023461673156,34.40149197053136"
9934 אהרן ,רכב נעול,20.1145247551504,זמין,"29.937754785829085,35.557025263581"
9936 עמרם ,רכב נעול,18.82974798975177,לא זמין,
9937 אור ,רכב נעול,6.799767931106223,זמין,"31.28785576308653,34.74489861804406"
9938 נתנאל ,רכב נעול,17.5610762319036,לא זמין,
9945 לאון ,רכב נעול,30.051951408970343,זמין,"32.651143512373295,35.06656196427512"
9946 אהרון ,רכב נעול,10.344070555671136,זמין,"30.85751954737452,34.42602728745801"
9949 איתן ,רכב נעול,11.632907873694744,לא זמין,
9950 אור ,רכב נעול,36.93394971926518,לא זמין,
9953 אבי ,רכב נעול,34.92452618998186,לא זמין,
9953 יוסף ,רכב נעול,22.57048246282463,לא זמין,
9957 ברוך ,רכב נעול,11.943489480760636,לא זמין,
9957 מרדכי ,רכב נעול,27.05936383051206,זמין,"30.208060727999865,34.62706310102785"
9965 מרדכי ,רכב נעול,16.466047816283265,זמין,"32.110860431332746,34.62988173560464"
9966 גל ,רכב נעול,19.04372245233048,זמין,"31.423116055083813,35.61096588850354"
9967 אברהם ,רכב נעול,20.1145247551504,זמין,"30.21306005149422,34.65579372048196"
9970 אורית ,רכב נעול,8.41081457863573,זמין,"30.34673495725358,34.785781514062606"
9972 יעקב ,רכב נעול,11.632907873694744,זמין,"30.908490231395177,35.064677377410796"
9975 שמעיה ,רכב נעול,26.1323277014603,לא זמין,
9980 ליאור ,רכב נעול,36.93394971926518,זמין,"31.038965083928886,35.28664823188562"
9983 אורי ,רכב נעול,51.88236308178232,זמין,"32.145277510134584,35.85876145441529"
9987 גיל ,רכב נעול,9.699651896659336,לא זמין,
9992 פינחס ,רכב נעול,6.799767931106223,לא זמין,
9993 עופר ,רכב נעול,22.26581574738949,לא זמין,
0038 יוסף ,שינוע,12.50395962560299,לא זמין,
0069 יובל ,שינוע,10.586633021335825,זמין,"32.63931156006374,34.84011883714646"
0072 עומר ,שינוע,20.52405693647095,זמין,"33.138179724903004,35.376862581641525"
0096 רונית ,שינוע,11.864850757513938,זמין,"32.93565175540054,34.42617257137391"
0104 שימי ,שינוע,46.376729634322906,זמין,"31.61306382218724,35.23464152874978"
0107 קובי ,שינוע,20.52405693647095,לא זמין,
0108 שמולי ,שינוע,4.834653208534327,זמין,"30.641916309891677,35.18169915530609"
0145 אייל ,שינוע,19.534157174582592,לא זמין,
0146 רחל ,שינוע,12.50395962560299,לא זמין,
0174 	מתן		 ,שינוע,18.25593943840449,זמין,"29.978660958478972,35.4439914086035"
0179 יהודה ,שינוע,17.485166167072464,לא זמין,
0198 חיים ,שינוע,11.864850757513938,לא זמין,
0202 לייזי ,שינוע,18.25593943840449,זמין,"30.031505205901617,35.478066348416746"
0213 שחר ,שינוע,18.89504830649354,זמין,"31.530401817047494,35.401193578681166"
0224 אריאלי ,שינוע,18.25593943840449,זמין,"31.211696479873847,34.867196406514694"
0231 יוסף ,שינוע,55.42960204882215,לא זמין,
0235 מנהל ,שינוע,4.834653208534327,לא זמין,
0240 עזרי ,שינוע,18.89504830649354,זמין,"32.09700964191128,35.44378689956131"
0276 ארי ,שינוע,12.50395962560299,לא זמין,
0297 תומר ,שינוע,15.06039509795921,לא זמין,
0300 צביקה ,שינוע,56.913566885329786,לא זמין,
0340 הנדלר ,שינוע,18.89504830649354,לא זמין,
0340 רינו ,שינוע,47.95768526858536,לא זמין,
0352 תמיר ,שינוע,11.22574188942488,זמין,"31.4150042301558,35.57913669132756"
0360 אוריאל ,שינוע,18.89504830649354,לא זמין,
0377 אוחנה ,שינוע,8.669306417068663,זמין,"30.154810610775876,34.94298098360377"
0398 עדן ,שינוע,4.834653208534327,זמין,"30.71198809322172,34.93819226001365"
0399 אפריים ,שינוע,62.82633738958233,לא זמין,
0407 יעקב ,שינוע,18.89504830649354,לא זמין,
0418 דניאל ,שינוע,26.60183847526792,לא זמין,
0430 נדב ,שינוע,18.89504830649354,לא זמין,
0438 שניאור ,שינוע,19.51109334667145,לא זמין,
0448 נחמיה ,שינוע,30.65369283446591,לא זמין,
0454 תומר ,שינוע,84.04935671380152,לא זמין,
0460 יקיר ,שינוע,11.22574188942488,זמין,"32.76778429037979,34.214171820182365"
0465 משה ,שינוע,18.25593943840449,זמין,"29.66414913148271,35.18672646929785"
0467 דוד ,שינוע,15.06039509795921,לא זמין,
0470 שמעון ,שינוע,4.195544340445274,זמין,"33.188997948505566,34.45671624153295"
0498 נחמיה ,שינוע,22.549984116069936,זמין,"30.440052951363903,34.591900734856175"
0515 בן ,שינוע,11.22574188942488,לא זמין,
0557 אייל ,שינוע,42.16710661273978,זמין,"31.27868307534207,34.89633859015254"
0578 אורון ,שינוע,18.25593943840449,לא זמין,
0582 אלמוג ,שינוע,18.25593943840449,זמין,"32.608507888212124,35.77576306090386"
0585 דוד ,שינוע,4.834653208534327,לא זמין,
0591 נתי ,שינוע,14.446275397673974,זמין,"29.855675154723833,35.41911927194546"
0607 יואב ,שינוע,18.25593943840449,זמין,"30.444026663561264,35.45777844575634"
0621 אשר ,שינוע,12.50395962560299,לא זמין,
0668 שמואל ,שינוע,39.98564095343236,לא זמין,
0720 יצחק ,שינוע,18.89504830649354,זמין,"30.67573352959429,35.40265715251705"
0730 יונתן ,שינוע,12.50395962560299,לא זמין,
0783 משה ,שינוע,47.65494737050102,לא זמין,
0784 יוסף ,שינוע,4.195544340445274,לא זמין,
0795 פבלוב ,שינוע,8.669306417068663,זמין,"31.871841157915007,35.493490758497046"
0828 נתן ,שינוע,18.25593943840449,זמין,"32.681009518842814,34.42841041481947"
0878 דודי ,שינוע,12.50395962560299,לא זמין,
0965 מאור ,שינוע,56.913566885329786,זמין,"31.975488693656626,34.54582019986746"
1010 אריאל ,שינוע,12.50395962560299,זמין,"31.949017818745176,35.114492764543336"
1031 אברהם ,שינוע,11.22574188942488,לא זמין,
1073 מתניה ,שינוע,15.699503966048264,זמין,"33.17947145238778,34.49776854572516"
1084 יאיר ,שינוע,4.195544340445274,זמין,"31.00818641736501,35.197703819252645"
1100 הלל ,שינוע,11.22574188942488,לא זמין,
1103 ידידיה ,שינוע,18.25593943840449,זמין,"31.830153310683503,35.14935857625671"
1110 יוסף ,שינוע,35.71851078346339,זמין,"32.07864855905001,34.28031309862324"
1123 גיל ,שינוע,70.54459979204589,לא זמין,
1146 אלי ,שינוע,47.95768526858536,לא זמין,
1153 ריקי ,שינוע,18.89504830649354,לא זמין,
1177 משה ,שינוע,15.06039509795921,לא זמין,
1242 אברהם ,שינוע,15.699503966048264,לא זמין,
1260 יהונתן ,שינוע,49.60975772647392,זמין,"30.35129284973495,34.54091536290848"
1264 צבי ,שינוע,18.89504830649354,לא זמין,
1278 משה ,שינוע,11.864850757513938,לא זמין,
1279 עוז ,שינוע,55.42960204882215,זמין,"30.27793259496222,34.402750363222175"
1286 אושר ,שינוע,9.308415285157713,זמין,"33.292615045119646,35.88869093864849"
1309 יגל ,שינוע,18.89504830649354,זמין,"33.25665597912472,34.22005525627319"
1376 כהן ,שינוע,47.65494737050102,לא זמין,
1390 	יצחק		 ,שינוע,11.22574188942488,זמין,"32.172543015424445,34.97452493468499"
1447 זאבי ,שינוע,4.195544340445274,לא זמין,
1456 נועם ,שינוע,15.06039509795921,זמין,"31.07640562625179,35.28956119991865"
1470 אברהם ,שינוע,47.65494737050102,לא זמין,
1474 צביקה ,שינוע,41.26385868961047,לא זמין,
1523 יואב ,שינוע,4.195544340445274,לא זמין,
1530 יהודית ,שינוע,18.89504830649354,לא זמין,
1532 מוטי ,שינוע,11.864850757513938,לא זמין,
1555 נעם ,שינוע,4.834653208534327,זמין,"32.840143110929304,35.33203891432002"
1575 אליעזר ,שינוע,46.376729634322906,זמין,"32.74794094411744,35.04663558743372"
1650 אשר ,שינוע,18.25593943840449,לא זמין,
1682 רן ,שינוע,34.87277000871992,לא זמין,
1699 אהרון ,שינוע,34.87277000871992,לא זמין,
1714 ציון ,שינוע,47.65494737050102,זמין,"31.695968813008143,35.80655382956525"
1740 מרדכי ,שינוע,18.89504830649354,זמין,"31.270746296933915,34.38281610690673"
1743 שמעון ,שינוע,5.4737620766233865,זמין,"30.67656249524221,35.62018943673307"
1770 אליאב ,שינוע,11.864850757513938,זמין,"32.34298240265484,35.757726124728705"
1788 יאיר ,שינוע,18.89504830649354,לא זמין,
1827 הדר ,שינוע,18.89504830649354,לא זמין,
1871 אלעד ,שינוע,18.25593943840449,זמין,"31.687658495613537,34.94289928245585"
1879 משה ,שינוע,29.64072924466641,לא זמין,
1899 יובל ,שינוע,11.864850757513938,לא זמין,
1957 נאור ,שינוע,18.89504830649354,זמין,"32.4886516938699,35.58127891011854"
2000 עזריה ,שינוע,18.89504830649354,זמין,"31.788416930945544,35.23077266029761"
2023 מאור ,שינוע,15.06039509795921,זמין,"33.2527858181222,35.76609561299414"
2026 יהודה ,שינוע,25.58887488546843,לא זמין,
2055 ראובן ,שינוע,18.25593943840449,זמין,"33.158063738537,34.644819121455846"
2081 דניאל ,שינוע,18.89504830649354,לא זמין,
2083 דרורי ,שינוע,19.51109334667145,לא זמין,
2130 חני ,שינוע,12.50395962560299,זמין,"30.161036386191935,34.94124249114757"
2151 מאיר ,שינוע,46.376729634322906,זמין,"30.296863575694942,35.44476974401145"
2160 אורי ,שינוע,34.7055471936639,זמין,"32.73467211095786,35.29062017131572"
2216 שלמה ,שינוע,18.89504830649354,זמין,"32.22227404569475,34.521922829595916"
2220 דני ,שינוע,24.57591129566893,זמין,"33.10401104203253,35.127454691824006"
2222 מיכאל ,שינוע,18.89504830649354,זמין,"32.105181253011644,35.4872781126789"
2225 	עודד		 ,שינוע,11.864850757513938,זמין,"30.85963915819704,35.322444738108075"
2225 יצחק ,שינוע,11.22574188942488,זמין,"33.10111413728437,35.23648712517771"
2225 עודד ,שינוע,17.616830570315432,זמין,"31.420619832411955,35.18590296981441"
2233 שלומי ,שינוע,12.50395962560299,לא זמין,
2256 שמואל ,שינוע,47.65494737050102,לא זמין,
2265 חיים ,שינוע,25.58887488546843,לא זמין,
2266 ישי ,שינוע,4.834653208534327,לא זמין,
2267 יוסף ,שינוע,15.06039509795921,זמין,"29.78628951246801,34.77738556346094"
2288 נדב ,שינוע,35.71851078346339,לא זמין,
2299 אור ,שינוע,16.472202577272963,זמין,"31.16480185259193,34.29173890094589"
2349 עמוס ,שינוע,18.25593943840449,לא זמין,
2387 ישראל ,שינוע,8.669306417068663,לא זמין,
2414 אור ,שינוע,4.195544340445274,זמין,"33.27592223252838,35.2083132944173"
2424 איציק ,שינוע,11.22574188942488,זמין,"31.407009631698056,35.64093986815795"
2452 מוטי ,שינוע,18.89504830649354,זמין,"32.156316953014965,35.18330516828583"
2460 מוני ,שינוע,5.4737620766233865,לא זמין,
2491 בני ,שינוע,9.308415285157713,לא זמין,
2551 יניב ,שינוע,18.89504830649354,לא זמין,
2580 אורן ,שינוע,34.7055471936639,זמין,"29.67492358281542,34.242032546206296"
2599 שלמה ,שינוע,11.864850757513938,זמין,"31.133271205668834,34.530036822585664"
2632 בצלאל ,שינוע,100.0,זמין,"33.19069075774716,34.7199760735491"
2697 יוסף ,שינוע,4.195544340445274,זמין,"32.17814995982042,34.53863792843892"
2712 עוזיה ,שינוע,11.864850757513938,זמין,"30.438486185065443,35.01706975701021"
2748 משה ,שינוע,11.22574188942488,לא זמין,
2750 שי ,שינוע,11.864850757513938,לא זמין,
2760 יוסי ,שינוע,11.864850757513938,לא זמין,
2800 	ליאור	 ,שינוע,18.25593943840449,זמין,"32.3166714285032,35.51963571273995"
2800 ליאור ,שינוע,46.376729634322906,לא זמין,
2822 גבריאל ,שינוע,18.25593943840449,זמין,"31.256301021625966,35.89540114894196"
2902 יצחק ,שינוע,18.25593943840449,זמין,"31.52505614112091,34.81645255977726"
2961 גדי ,שינוע,22.782375645654103,לא זמין,
2968 נועם ,שינוע,35.71851078346339,זמין,"31.982433287132896,34.74105384088355"
3003 חגי ,שינוע,6.11287094471244,זמין,"32.32680123895615,35.78163948280761"
3005 יוסי ,שינוע,61.90336630490498,זמין,"32.753714631004264,34.766267065258255"
3022 פנחס ,שינוע,46.376729634322906,לא זמין,
3065 אור ,שינוע,25.58887488546843,זמין,"32.321286770046626,34.56061551128286"
3074 יואל ,שינוע,11.864850757513938,לא זמין,
3119 דיאנה ,שינוע,11.864850757513938,לא זמין,
3125 חייבי ,שינוע,17.485166167072464,זמין,"31.284159848727217,35.45513878478563"
3138 בן ,שינוע,34.7055471936639,זמין,"30.728513078685374,35.1640636633985"
3142 משה ,שינוע,18.89504830649354,לא זמין,
3155 איתי ,שינוע,18.89504830649354,לא זמין,
3203 לאו ,שינוע,11.864850757513938,לא זמין,
3218 אריאל ,שינוע,5.4737620766233865,זמין,"29.85594616073416,35.858175676299126"
3264 זוהר ,שינוע,18.25593943840449,זמין,"31.634395978788937,35.43595988608131"
3277 יאיר ,שינוע,18.25593943840449,לא זמין,
3286 אהרון ,שינוע,12.50395962560299,זמין,"33.081855530248134,34.308806313304906"
3293 לאיו ,שינוע,21.537020526270435,זמין,"32.25396264541802,35.5355642856673"
3303 אליהו ,שינוע,30.65369283446591,לא זמין,
3308 יוסף ,שינוע,18.25593943840449,זמין,"30.647163621208474,35.84908266923531"
3394 יום ,שינוע,11.864850757513938,לא זמין,
3435 נועם ,שינוע,12.50395962560299,זמין,"30.59890081212479,35.05798655274505"
3482 ישראל ,שינוע,18.25593943840449,לא זמין,
3482 שבתאי ,שינוע,42.0739185202534,לא זמין,
3484 יעקב ,שינוע,35.71851078346339,לא זמין,
3489 יובל ,שינוע,15.06039509795921,לא זמין,
3505 יצחק ,שינוע,11.864850757513938,לא זמין,
3554 טופז ,שינוע,11.864850757513938,זמין,"31.07669384931588,34.53214194775269"
3555 ראובן ,שינוע,40.58995368374576,לא זמין,
3556 טויטו ,שינוע,9.308415285157713,זמין,"32.71946726020333,35.12989108895929"
3557 אור ,שינוע,20.52405693647095,לא זמין,
3636 יואב ,שינוע,15.06039509795921,לא זמין,
3690 אסף ,שינוע,4.195544340445274,זמין,"32.4560903681614,34.46965224944429"
3701 נתנאל ,שינוע,55.42960204882215,לא זמין,
3715 שלמה ,שינוע,4.195544340445274,לא זמין,
3811 ערן ,שינוע,17.616830570315432,לא זמין,
3862 דוד ,שינוע,18.89504830649354,לא זמין,
3866 מאור ,שינוע,8.669306417068663,לא זמין,
3877 אליהו ,שינוע,18.89504830649354,זמין,"30.67686496350743,35.80934738967022"
3888 עמי ,שינוע,9.308415285157713,זמין,"32.065051391466035,35.72571541146389"
3899 אור ,שינוע,18.89504830649354,זמין,"31.113423649930528,35.22848978082839"
3950 רונן ,שינוע,49.49374270279159,לא זמין,
3971 אדיר ,שינוע,25.58887488546843,לא זמין,
3980 רועי ,שינוע,19.51109334667145,זמין,"31.68874138709848,35.58877466663403"
3987 פליקס ,שינוע,4.195544340445274,זמין,"31.83147421802294,35.48110381080256"
4011 יהודה ,שינוע,18.89504830649354,זמין,"33.265792660723406,35.857814129425016"
4013 אסף ,שינוע,12.50395962560299,זמין,"32.657227703382624,35.660298231661706"
4052 אליה ,שינוע,12.50395962560299,לא זמין,
4064 יגאל ,שינוע,5.4737620766233865,זמין,"31.82314351826972,34.41886063084665"
4065 שרוליק ,שינוע,18.89504830649354,זמין,"30.26242701079572,34.619782626072336"
4070 אייל ,שינוע,18.25593943840449,זמין,"30.37461715109879,34.30404807290842"
4072 יגאל ,שינוע,15.06039509795921,זמין,"32.91318829570921,34.392642303267586"
4076 אופיר ,שינוע,9.308415285157713,זמין,"32.09684695750976,34.328435341876826"
4090 נריה ,שינוע,11.864850757513938,זמין,"30.988833874762825,34.68993246829333"
4125 אורן ,שינוע,18.89504830649354,לא זמין,
4135 אדי ,שינוע,13.143068493692043,זמין,"31.1207382227927,35.62040009742558"
4135 מאור ,שינוע,11.864850757513938,זמין,"30.831502257850865,35.608372108954725"
4194 דניאל ,שינוע,18.25593943840449,זמין,"29.525098077387643,35.42601068258234"
4224 ידידיה ,שינוע,4.834653208534327,זמין,"31.972075609044747,35.51043532863429"
4278 אבנר ,שינוע,19.534157174582592,לא זמין,
4346 מאיר ,שינוע,19.51109334667145,זמין,"31.40512360992219,35.45984943108853"
4379 מני ,שינוע,18.89504830649354,זמין,"33.1646293933037,34.3275848707389"
4392 מוטי ,שינוע,18.89504830649354,לא זמין,
4408 יובל ,שינוע,12.50395962560299,לא זמין,
4426 שלמה ,שינוע,12.50395962560299,לא זמין,
4444 עופר ,שינוע,5.4737620766233865,זמין,"30.890075238951184,34.845852178397145"
4450 אסף ,שינוע,4.834653208534327,זמין,"31.963784039154643,34.31922314339374"
4465 תמיר ,שינוע,4.834653208534327,לא זמין,
4469 יצחק ,שינוע,49.49374270279159,לא זמין,
4474 ניסים ,שינוע,18.25593943840449,לא זמין,
4500 שמעון ,שינוע,4.834653208534327,זמין,"31.307684505648368,34.726595135215845"
4500 שמשון ,שינוע,5.4737620766233865,לא זמין,
4520 אופיר ,שינוע,8.030197548979602,זמין,"30.81461894100765,35.75183581382547"
4557 חיים ,שינוע,18.89504830649354,לא זמין,
4562 צהלה ,שינוע,18.25593943840449,לא זמין,
4618 נועם ,שינוע,4.195544340445274,לא זמין,
4676 טל ,שינוע,18.25593943840449,לא זמין,
4715 אושר ,שינוע,4.195544340445274,זמין,"31.47025160405924,35.619227655238255"
4720 קובי ,שינוע,18.89504830649354,זמין,"30.50015285978824,34.77873850078409"
4773 דודי ,שינוע,70.32649565170229,זמין,"30.54192138238492,35.01327517579578"
4786 רן ,שינוע,74.49751983024133,זמין,"31.380068515928738,35.62554422125425"
4876 מנחם ,שינוע,11.22574188942488,זמין,"30.025007388021123,34.52457319447125"
4877 יעקב ,שינוע,11.864850757513938,לא זמין,
4895 יהוא ,שינוע,8.669306417068663,לא זמין,
4905 דוד ,שינוע,4.195544340445274,לא זמין,
4925 דוד ,שינוע,70.87439343770734,לא זמין,
4936 מחמד ,שינוע,18.89504830649354,זמין,"32.05340672703588,34.649819569935055"
4983 עדן ,שינוע,18.25593943840449,זמין,"30.30997296014836,34.42093246482007"
4992 קובי ,שינוע,67.51851915314303,לא זמין,
5027 יצחק ,שינוע,11.864850757513938,לא זמין,
5050 אפי ,שינוע,18.25593943840449,זמין,"33.16885647535511,34.681235685652524"
5054 אלי ,שינוע,47.65494737050102,לא זמין,
5093 אוהד ,שינוע,18.89504830649354,לא זמין,
5100 שי ,שינוע,18.25593943840449,לא זמין,
5109 תמיר ,שינוע,15.699503966048264,לא זמין,
5115 מאיר ,שינוע,12.50395962560299,זמין,"30.915131976776156,34.82884788492934"
5148 איציק ,שינוע,15.699503966048264,זמין,"33.20140105492656,34.92572864124419"
5148 אליעזר ,שינוע,46.376729634322906,לא זמין,
5153 מיכל ,שינוע,25.58887488546843,זמין,"31.6548920861115,35.365481672147936"
5192 מוטי ,שינוע,18.25593943840449,לא זמין,
5240 משה ,שינוע,11.864850757513938,זמין,"32.390217146835795,34.335930839874"
5249 סמי ,שינוע,11.22574188942488,זמין,"31.439397698162026,35.60348719264923"
5353 יוסי ,שינוע,18.89504830649354,לא זמין,
5356 ג'ורג' ,שינוע,41.26385868961047,זמין,"29.567558368348344,35.31824290947381"
5407 גיא ,שינוע,24.57591129566893,זמין,"32.80476096900727,35.56785944824445"
5413 יצחק ,שינוע,5.4737620766233865,זמין,"30.543736595751145,34.99089314945434"
5426 אריק ,שינוע,19.51109334667145,זמין,"31.345841242982534,35.19367417774869"
5427 משה ,שינוע,15.06039509795921,זמין,"32.37333466641625,35.813805795571916"
5449 	יצחק		 ,שינוע,18.89504830649354,לא זמין,
5450 נתנאל ,שינוע,9.308415285157713,לא זמין,
5465 אביהו ,שינוע,8.669306417068663,זמין,"31.200352590199433,34.853189689239365"
5481 אודי ,שינוע,12.50395962560299,זמין,"32.382888843892374,34.61158120493429"
5495 הלל ,שינוע,4.195544340445274,לא זמין,
5520 אורי ,שינוע,18.25593943840449,זמין,"33.024875646339716,35.647799807769225"
5524 אבי ,שינוע,18.25593943840449,לא זמין,
5530 תמיר ,שינוע,11.864850757513938,לא זמין,
5645 אוראל ,שינוע,12.50395962560299,זמין,"33.24149077564054,34.75416447399627"
5668 ניר ,שינוע,12.50395962560299,לא זמין,
5724 יצחק ,שינוע,9.308415285157713,זמין,"31.31837969391915,35.3027114344033"
5731 אביתר ,שינוע,13.433311807874473,לא זמין,
5787 חיים ,שינוע,15.699503966048264,זמין,"31.65971016073782,35.226528971528296"
5800 ישראל ,שינוע,18.89504830649354,זמין,"30.528407581119836,34.388255512996935"
5812 עמרי ,שינוע,34.7055471936639,לא זמין,
5823 משה ,שינוע,18.89504830649354,זמין,"33.143925092718376,34.225054143686975"
5825 מאיר ,שינוע,18.25593943840449,לא זמין,
5827 אלי ,שינוע,15.06039509795921,לא זמין,
5855 עידן ,שינוע,35.71851078346339,זמין,"31.301013063441356,35.41021914960401"
5857 יוסי ,שינוע,18.89504830649354,זמין,"32.33751842310876,35.02821041791833"
5859 אריאל ,שינוע,18.89504830649354,זמין,"32.86938328885125,34.85632557205771"
5887 ישראל ,שינוע,18.25593943840449,זמין,"30.956962063310492,34.247595795956556"
5955 משה ,שינוע,4.195544340445274,לא זמין,
5979 יוסף ,שינוע,24.57591129566893,לא זמין,
6005 חיים ,שינוע,13.143068493692043,לא זמין,
6018 ידידיה ,שינוע,12.50395962560299,לא זמין,
6119 ניתאי ,שינוע,9.308415285157713,לא זמין,
6132 יוסף ,שינוע,15.699503966048264,זמין,"31.536039008856353,35.28646944683509"
6161 בראל ,שינוע,34.7055471936639,לא זמין,
6185 דוד ,שינוע,4.195544340445274,זמין,"32.958402993050754,34.772654746939665"
6186 אביבה ,שינוע,18.89504830649354,זמין,"31.608749338999644,34.39919386180907"
